tile,ra,dec,near_gal,nearest_gal_sep,nearest_gal_id,nearest_gal_dist
"(107, 320)",156.42354,70.0,True,151.8489089141985,NGC3034                       ,3.4872
"(107, 321)",160.27232,70.5,True,232.52693186669,NGC3034                       ,3.4872
"(107, 327)",188.3701,73.5,True,53.65985051975046,UGC07767                      ,27.9243
"(107, 335)",247.18211,77.5,True,193.88888065170573,NGC6217                       ,23.8781
"(108, 314)",138.20245,67.0,True,260.2050709101485,NGC2787                       ,7.4173
"(108, 317)",147.3392,68.5,True,34.93090745530207,NGC3031                       ,3.5938
"(108, 318)",150.68312,69.0,True,36.36081367433474,NGC3031                       ,3.5938
"(108, 319)",154.19435,69.5,True,104.89085042463898,NGC3034                       ,3.4872
"(108, 320)",157.88544,70.0,True,182.6197597258959,NGC3034                       ,3.4872
"(108, 321)",161.77019,70.5,True,263.29819811221176,NGC3034                       ,3.4872
"(108, 327)",190.13057,73.5,True,140.85963827874127,UGC07767                      ,27.9243
"(108, 335)",249.49222,77.5,True,205.6447475776475,NGC6217                       ,23.8781
"(109, 317)",148.70346,68.5,True,19.34359473066927,NGC3031                       ,3.5938
"(109, 318)",152.07834,69.0,True,66.06577586791661,NGC3034                       ,3.4872
"(109, 319)",155.62207,69.5,True,134.94962197600896,NGC3034                       ,3.4872
"(109, 320)",159.34734,70.0,True,213.36348306317925,NGC3034                       ,3.4872
"(109, 327)",191.89104,73.5,True,181.43008158711223,NGC4750                       ,27.0765
"(110, 317)",150.0677,68.5,True,28.353960540430823,NGC3031                       ,3.5938
"(110, 318)",153.47354,69.0,True,94.20508956418372,NGC3034                       ,3.4872
"(110, 319)",157.0498,69.5,True,164.99654080519184,NGC3034                       ,3.4872
"(110, 320)",160.80923,70.0,True,243.59892834250607,NGC3034                       ,3.4872
"(110, 326)",188.1167,73.0,True,215.13631486411649,UGC07767                      ,27.9243
"(110, 327)",193.6515,73.5,True,210.47676966366828,NGC4750                       ,27.0765
"(111, 299)",109.35134,59.5,True,152.34830011100016,UGC03789                      ,49.0191
"(111, 317)",151.43196,68.5,True,55.064630772411824,NGC3031                       ,3.5938
"(111, 318)",154.86876,69.0,True,123.09876488240302,NGC3034                       ,3.4872
"(111, 319)",158.47752,69.5,True,195.02258414798135,NGC3034                       ,3.4872
"(111, 320)",162.27115,70.0,True,273.6141082176446,NGC3034                       ,3.4872
"(111, 326)",189.82686,73.0,True,224.16987380147512,UGC07767                      ,27.9243
"(112, 299)",110.33649,59.5,True,130.31252413914711,UGC03789                      ,49.0191
"(112, 317)",152.79622,68.5,True,84.58453523230652,NGC3031                       ,3.5938
"(112, 318)",156.26398,69.0,True,152.30577584335995,NGC3034                       ,3.4872
"(112, 319)",159.90526,69.5,True,225.02119477688737,NGC3034                       ,3.4872
"(112, 326)",191.537,73.0,True,120.25071833031092,NGC4750                       ,27.0765
"(113, 298)",109.70063,59.0,True,90.10962384952091,UGC03789                      ,49.0191
"(113, 317)",154.16046,68.5,True,114.75546852827772,NGC3031                       ,3.5938
"(113, 318)",157.6592,69.0,True,181.66193794875065,NGC3034                       ,3.4872
"(113, 326)",193.24716,73.0,True,89.62316873055575,NGC4750                       ,27.0765
"(114, 298)",110.67143,59.0,True,247.84996991855516,UGC03789                      ,49.0191
"(114, 317)",155.52472,68.5,True,145.16045474905306,NGC3031                       ,3.5938
"(114, 318)",159.0544,69.0,True,211.0909802604369,NGC3034                       ,3.4872
"(115, 297)",110.04815,58.5,True,235.4508399029613,PGC020882                     ,47.5921
"(115, 298)",111.642235,59.0,True,194.65443497011367,UGC03855                      ,44.8745
"(115, 302)",118.60326,61.0,True,265.88830794445335,NGC2460                       ,35.4304
"(115, 317)",156.88898,68.5,True,174.56918733508303,NGC3034                       ,3.4872
"(115, 325)",191.2168,72.5,True,157.2695428540249,NGC4750                       ,27.0765
"(116, 297)",111.00509,58.5,True,120.97678810768568,PGC020882                     ,47.5921
"(116, 298)",112.61304,59.0,True,221.37794772055963,UGC03855                      ,44.8745
"(116, 302)",119.63459,61.0,True,247.54662356435276,NGC2460                       ,35.4304
"(116, 316)",154.8291,68.0,True,139.1656190801328,NGC3031                       ,3.5938
"(116, 317)",158.25322,68.5,True,202.605058633103,NGC3034                       ,3.4872
"(116, 325)",192.87955,72.5,True,56.50019369843271,NGC4750                       ,27.0765
"(117, 296)",110.39417,58.0,True,143.1861976178362,PGC020882                     ,47.5921
"(117, 297)",111.96203,58.5,True,38.0523531829144,UGC03855                      ,44.8745
"(117, 301)",118.80016,60.5,True,82.45874995898167,NGC2460                       ,35.4304
"(117, 316)",156.16383,68.0,True,167.8569737904757,NGC3031                       ,3.5938
"(117, 323)",184.3654,71.5,True,260.6542944234889,NGC4250                       ,33.4002
"(117, 325)",194.54231,72.5,True,251.01862110576923,NGC4750                       ,27.0765
"(118, 294)",108.32863,57.0,True,203.97178929823076,UGC03765                      ,48.0617
"(118, 296)",111.337715,58.0,True,61.31888466292542,UGC03828                      ,33.4093
"(118, 300)",118.0,60.0,True,299.38746101395134,NGC2460                       ,35.4304
"(118, 301)",119.81555,60.5,True,123.48847146892416,NGC2460                       ,35.4304
"(118, 315)",154.17442,67.5,True,142.01278972627057,NGC3031                       ,3.5938
"(118, 316)",157.49857,68.0,True,197.0439473460661,NGC3031                       ,3.5938
"(119, 294)",109.246666,57.0,True,64.42649616848584,UGC03765                      ,48.0617
"(119, 295)",110.73896,57.5,True,130.93331453427223,UGC03828                      ,33.4093
"(119, 296)",112.28126,58.0,True,195.20545902567437,UGC03855                      ,44.8745
"(119, 300)",119.0,60.0,True,57.81900766353258,NGC2460                       ,35.4304
"(119, 314)",152.27863,67.0,True,134.8329996250286,NGC3031                       ,3.5938
"(119, 315)",155.48099,67.5,True,167.49412745721366,NGC3031                       ,3.5938
"(119, 316)",158.8333,68.0,True,226.52181511207436,NGC3031                       ,3.5938
"(119, 322)",182.75743,71.0,True,260.4687157629172,NGC4250                       ,33.4002
"(119, 324)",192.54605,72.0,True,67.00717291410929,NGC4749                       ,36.4786
"(120, 293)",108.70806,56.5,True,53.94968949886138,UGC03765                      ,48.0617
"(120, 295)",111.66954,57.5,True,146.7781441173484,UGC03828                      ,33.4093
"(120, 300)",120.0,60.0,True,170.24164000254913,NGC2460                       ,35.4304
"(120, 314)",153.55827,67.0,True,153.04414852158573,NGC3031                       ,3.5938
"(120, 315)",156.78755,67.5,True,194.28442714326303,NGC3031                       ,3.5938
"(120, 316)",160.16803,68.0,True,253.70474641423425,NGC3034                       ,3.4872
"(120, 322)",184.29321,71.0,True,50.9219673272579,NGC4250                       ,33.4002
"(120, 324)",194.16408,72.0,True,231.1434226843894,NGC4749                       ,36.4786
"(121, 293)",109.61396,56.5,True,167.51571475488163,UGC03765                      ,48.0617
"(121, 313)",151.72449,66.5,True,156.93349815286786,NGC3031                       ,3.5938
"(121, 314)",154.83794,67.0,True,174.46934423900453,NGC3031                       ,3.5938
"(121, 315)",158.09412,67.5,True,221.8990533214606,NGC3031                       ,3.5938
"(121, 316)",161.50276,68.0,True,281.1273099465276,NGC3034                       ,3.4872
"(121, 322)",185.82898,71.0,True,235.17560411385764,NGC4250                       ,33.4002
"(121, 323)",190.66849,71.5,True,144.54624110274605,NGC4693                       ,29.0387
"(122, 313)",152.97841,66.5,True,170.54241731654838,NGC3031                       ,3.5938
"(122, 314)",156.11758,67.0,True,198.05910731311215,NGC3031                       ,3.5938
"(122, 315)",159.40068,67.5,True,250.05263448932152,NGC3031                       ,3.5938
"(122, 321)",182.7404,70.5,True,262.51759927005867,NGC4250                       ,33.4002
"(122, 323)",192.24426,71.5,True,46.46233491677524,NGC4693                       ,29.0387
"(122, 333)",261.3031,76.5,True,236.491843321063,NGC6412                       ,23.5505
"(123, 312)",151.20349,66.0,True,182.73983833916037,NGC3031                       ,3.5938
"(123, 313)",154.23233,66.5,True,187.83447749105343,NGC3031                       ,3.5938
"(123, 314)",157.39723,67.0,True,223.11828088029355,NGC3031                       ,3.5938
"(123, 315)",160.70724,67.5,True,278.5696154666722,NGC3031                       ,3.5938
"(123, 321)",184.23828,70.5,True,36.84528749289086,NGC4250                       ,33.4002
"(123, 323)",193.82004,71.5,True,170.78639938070054,NGC4749                       ,36.4786
"(123, 333)",263.44495,76.5,True,234.27826590797923,NGC6412                       ,23.5505
"(124, 295)",115.39186,57.5,True,259.1199177437214,UGC03981                      ,48.0022
"(124, 312)",152.43279,66.0,True,192.6407411990126,NGC3031                       ,3.5938
"(124, 313)",155.48625,66.5,True,207.885171061412,NGC3031                       ,3.5938
"(124, 314)",158.6769,67.0,True,249.19370041796373,NGC3031                       ,3.5938
"(124, 321)",185.73615,70.5,True,216.17042555051148,NGC4250                       ,33.4002
"(124, 322)",190.43631,71.0,True,183.2294341284813,NGC4693                       ,29.0387
"(125, 295)",116.32244,57.5,True,217.82178438736855,UGC03981                      ,48.0022
"(125, 311)",150.7138,65.5,True,210.80638238832023,NGC3031                       ,3.5938
"(125, 312)",153.66208,66.0,True,206.23952904013885,NGC3031                       ,3.5938
"(125, 313)",156.74017,66.5,True,229.9661911676681,NGC3031                       ,3.5938
"(125, 314)",159.95654,67.0,True,275.9855860836057,NGC3031                       ,3.5938
"(125, 322)",191.97209,71.0,True,43.18158245126369,NGC4693                       ,29.0387
"(126, 294)",115.67294,57.0,True,136.90517084271823,UGC03981                      ,48.0022
"(126, 311)",151.91953,65.5,True,217.85204657420832,NGC3031                       ,3.5938
"(126, 312)",154.89137,66.0,True,222.8546974146494,NGC3031                       ,3.5938
"(126, 313)",157.9941,66.5,True,253.5383553869001,NGC3031                       ,3.5938
"(126, 322)",193.50787,71.0,True,242.1224163880008,NGC4693                       ,29.0387
"(126, 332)",260.4146,76.0,True,176.4078771558767,NGC6412                       ,23.5505
"(127, 294)",116.59098,57.0,True,263.4970134889052,UGC03981                      ,48.0022
"(127, 298)",123.291855,59.0,True,251.1229891517787,NGC2549                       ,12.7412
"(127, 310)",150.2538,65.0,True,240.26836006994992,NGC3031                       ,3.5938
"(127, 311)",153.12523,65.5,True,228.3763698689447,NGC3031                       ,3.5938
"(127, 312)",156.12068,66.0,True,241.85861955494525,NGC3031                       ,3.5938
"(127, 313)",159.24802,66.5,True,278.2128306688385,NGC3031                       ,3.5938
"(127, 332)",262.4814,76.0,True,24.158833256066533,NGC6412                       ,23.5505
"(128, 297)",122.48837,58.5,True,254.59146201744304,NGC2549                       ,12.7412
"(128, 298)",124.26266,59.0,True,210.4078820576476,NGC2549                       ,12.7412
"(128, 310)",151.4369,65.0,True,245.1407449902468,NGC3031                       ,3.5938
"(128, 311)",154.33095,65.5,True,241.92171048979927,NGC3031                       ,3.5938
"(128, 312)",157.34998,66.0,True,262.72572244204025,NGC3031                       ,3.5938
"(128, 319)",182.74886,69.5,True,291.84802146584394,NGC4128                       ,34.0408
"(128, 321)",191.72763,70.5,True,214.45219295691865,NGC4693                       ,29.0387
"(128, 332)",264.5482,76.0,True,191.57001274093943,NGC6412                       ,23.5505
"(129, 297)",123.44531,58.5,True,156.59606225059383,NGC2549                       ,12.7412
"(129, 298)",125.23346,59.0,True,210.55231076719127,NGC2549                       ,12.7412
"(129, 309)",149.82191,64.5,True,270.6102241640297,NGC3031                       ,3.5938
"(129, 310)",152.62,65.0,True,253.18913893555955,NGC3031                       ,3.5938
"(129, 311)",155.53665,65.5,True,258.0069612419597,NGC3031                       ,3.5938
"(129, 312)",158.57927,66.0,True,285.0386106800932,NGC3031                       ,3.5938
"(129, 321)",193.22551,70.5,True,287.95812177054887,NGC4693                       ,29.0387
"(130, 296)",122.660194,58.0,True,216.83747800502556,NGC2549                       ,12.7412
"(130, 297)",124.40225,58.5,True,98.09357568155384,NGC2549                       ,12.7412
"(130, 298)",126.20426,59.0,True,251.760914295922,NGC2549                       ,12.7412
"(130, 309)",150.98334,64.5,True,273.8234421696577,NGC3031                       ,3.5938
"(130, 310)",153.8031,65.0,True,264.12012507521285,NGC3031                       ,3.5938
"(130, 311)",156.74237,65.5,True,276.1825875969966,NGC3031                       ,3.5938
"(130, 318)",181.37782,69.0,True,108.49153829919888,NGC4128                       ,34.0408
"(130, 331)",259.6054,75.5,True,258.5394597385388,NGC6412                       ,23.5505
"(131, 296)",123.60374,58.0,True,105.40382941919994,NGC2549                       ,12.7412
"(131, 297)",125.3592,58.5,True,106.32322748835864,NGC2549                       ,12.7412
"(131, 309)",152.14474,64.5,True,279.9016692500625,NGC3031                       ,3.5938
"(131, 310)",154.9862,65.0,True,277.58920870003493,NGC3031                       ,3.5938
"(131, 311)",157.94807,65.5,True,119.02037391423526,NGC3259                       ,33.6733
"(131, 318)",182.77304,69.0,True,83.26391574874205,NGC4128                       ,34.0408
"(131, 331)",261.60236,75.5,True,59.55010120825459,NGC6412                       ,23.5505
"(132, 295)",122.836494,57.5,True,195.72004285430896,NGC2549                       ,12.7412
"(132, 296)",124.54727,58.0,True,15.449853405399626,NGC2549                       ,12.7412
"(132, 297)",126.31614,58.5,True,183.04597871288485,NGC2549                       ,12.7412
"(132, 309)",153.30615,64.5,True,288.66172347744947,NGC3031                       ,3.5938
"(132, 310)",156.16931,65.0,True,293.2412754872183,NGC3031                       ,3.5938
"(132, 311)",159.1538,65.5,True,219.8263639289586,NGC3259                       ,33.6733
"(132, 331)",263.59933,75.5,True,97.25698263746044,NGC6412                       ,23.5505
